TransactionAmount,TransactionType,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Atlanta,Location_Austin,Location_Baltimore,Location_Boston,Location_Charlotte,Location_Chicago,Location_Colorado Springs,Location_Columbus,Location_Dallas,Location_Denver,Location_Detroit,Location_El Paso,Location_Fort Worth,Location_Fresno,Location_Houston,Location_Indianapolis,Location_Jacksonville,Location_Kansas City,Location_Las Vegas,Location_Los Angeles,Location_Louisville,Location_Memphis,Location_Mesa,Location_Miami,Location_Milwaukee,Location_Nashville,Location_New York,Location_Oklahoma City,Location_Omaha,Location_Philadelphia,Location_Phoenix,Location_Portland,Location_Raleigh,Location_Sacramento,Location_San Antonio,Location_San Diego,Location_San Francisco,Location_San Jose,Location_Seattle,Location_Tucson,Location_Virginia Beach,Location_Washington,TransactionYear,TransactionMonth,TransactionDay,TransactionHour,PrevTransactionYear,PrevTransactionMonth,PrevTransactionDay,PrevTransactionHour,Kelompok_CustomerAge,Kelompok_TransactionAmount,Kelompok_AccountBalance,Cluster
1030.85,0,59,25,39,1,1941.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,9,4,17,2024,11,4,8,Muda,Sangat Tinggi,Sedang,1
141.37,0,25,46,77,1,1019.77,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,21,16,2024,11,4,8,Paruh Baya,Sedang,Rendah,1
211.7,1,63,50,205,1,12272.78,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,13,16,2024,11,4,8,Paruh Baya,Tinggi,Sangat Tinggi,2
61.4,0,72,41,20,2,7892.87,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2023,1,30,16,2024,11,4,8,Paruh Baya,Rendah,Sangat Tinggi,0
308.23,0,57,60,23,1,4150.63,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,17,16,2024,11,4,8,Lansia,Tinggi,Sedang,0
111.41,0,78,21,181,1,1204.11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,27,17,2024,11,4,8,Muda,Sedang,Rendah,1
675.49,0,64,61,159,1,1893.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,15,16,2024,11,4,8,Lansia,Sangat Tinggi,Sedang,1
29.72,0,83,26,38,1,1059.62,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,7,19,17,2024,11,4,8,Dewasa,Rendah,Rendah,1
301.73,0,43,67,163,1,990.74,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023,6,27,16,2024,11,4,8,Lansia,Tinggi,Rendah,1
294.61,0,45,60,74,1,7375.59,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,28,18,2024,11,4,8,Lansia,Tinggi,Tinggi,0
106.43,1,62,52,164,1,9403.12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2023,4,17,17,2024,11,4,8,Paruh Baya,Sedang,Sangat Tinggi,2
381.52,0,51,36,79,1,5798.92,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,11,20,16,2024,11,4,8,Dewasa,Tinggi,Tinggi,0
1142.76,1,57,25,71,1,1498.93,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,15,17,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
5.66,0,28,40,33,1,5434.64,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,4,18,2024,11,4,8,Dewasa,Rendah,Tinggi,0
209.09,0,90,48,203,1,9100.81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023,11,7,18,2024,11,4,8,Paruh Baya,Sedang,Sangat Tinggi,2
521.81,0,57,47,34,1,4750.96,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023,11,16,17,2024,11,4,8,Paruh Baya,Sangat Tinggi,Tinggi,0
588.36,0,67,33,134,1,8434.99,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,9,16,2024,11,4,8,Dewasa,Sangat Tinggi,Sangat Tinggi,0
146.67,0,24,20,273,1,1569.75,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,31,16,2024,11,4,8,Muda,Sedang,Sedang,1
176.52,1,21,73,94,5,7132.08,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,3,14,17,2024,11,4,8,Lansia,Sedang,Tinggi,0
57.34,0,88,27,81,1,1100.64,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,23,16,2024,11,4,8,Dewasa,Rendah,Rendah,1
294.77,0,86,77,101,1,2272.17,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,10,17,2024,11,4,8,Lansia,Tinggi,Sedang,1
881.32,0,14,31,59,1,2287.93,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,31,17,2024,11,4,8,Dewasa,Sangat Tinggi,Sedang,1
162.59,0,97,64,19,1,7104.83,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,22,16,2024,11,4,8,Lansia,Sedang,Tinggi,0
56.15,0,88,31,77,1,13265.92,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,28,18,2024,11,4,8,Dewasa,Rendah,Sangat Tinggi,2
524.55,0,38,39,175,1,8292.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,19,16,2024,11,4,8,Dewasa,Sangat Tinggi,Sangat Tinggi,0
535.4,0,22,23,110,1,651.84,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,5,12,18,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
56.84,0,87,45,185,1,7977.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2023,8,14,17,2024,11,4,8,Paruh Baya,Rendah,Sangat Tinggi,0
135.94,0,19,71,258,1,4710.21,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,18,16,2024,11,4,8,Lansia,Sedang,Sedang,0
47.1,1,20,42,178,1,6308.07,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,7,3,17,2024,11,4,8,Paruh Baya,Rendah,Tinggi,0
124.05,1,30,61,220,1,7009.54,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,25,16,2024,11,4,8,Lansia,Sedang,Tinggi,0
802.89,0,36,19,175,1,1973.63,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,28,18,2024,11,4,8,Muda,Sangat Tinggi,Sedang,1
193.16,0,99,64,109,1,2304.56,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,6,16,2024,11,4,8,Lansia,Sedang,Sedang,1
541.52,1,93,48,161,1,6087.24,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,6,28,17,2024,11,4,8,Paruh Baya,Sangat Tinggi,Tinggi,0
20.17,0,87,77,86,1,3869.37,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,1,2,16,2024,11,4,8,Lansia,Rendah,Sedang,1
35.98,1,3,40,133,1,11147.34,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,17,16,2024,11,4,8,Dewasa,Rendah,Sangat Tinggi,2
273.24,0,10,51,173,1,2202.21,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,12,16,2024,11,4,8,Paruh Baya,Tinggi,Sedang,1
663.45,0,75,67,147,1,5897.29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,12,17,2024,11,4,8,Lansia,Sangat Tinggi,Tinggi,0
343.86,0,57,57,70,1,3278.65,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,13,16,2024,11,4,8,Lansia,Tinggi,Sedang,1
69.38,0,41,69,280,2,12072.11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,11,16,2024,11,4,8,Lansia,Rendah,Sangat Tinggi,2
75.43,0,95,77,266,1,1441.86,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,14,16,2024,11,4,8,Lansia,Rendah,Rendah,1
414.64,0,59,32,74,1,7253.22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,3,16,2024,11,4,8,Dewasa,Sangat Tinggi,Tinggi,0
86.79,0,99,33,166,1,8795.37,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,23,16,2024,11,4,8,Dewasa,Sedang,Sangat Tinggi,0
1105.88,0,46,34,36,1,2636.32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,6,17,2024,11,4,8,Dewasa,Sangat Tinggi,Sedang,1
14.1,0,26,45,73,1,6949.21,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,25,17,2024,11,4,8,Paruh Baya,Rendah,Tinggi,0
63.33,1,13,23,124,1,792.33,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,26,17,2024,11,4,8,Muda,Rendah,Rendah,1
606.27,0,17,29,42,1,9668.78,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,6,22,17,2024,11,4,8,Dewasa,Sangat Tinggi,Sangat Tinggi,2
4.47,0,32,27,132,1,1381.75,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,14,16,2024,11,4,8,Dewasa,Rendah,Rendah,1
289.01,0,43,66,96,1,4226.26,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,28,16,2024,11,4,8,Lansia,Tinggi,Sedang,0
338.69,0,25,18,169,1,1137.89,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023,10,23,18,2024,11,4,8,Muda,Tinggi,Rendah,1
97.73,0,17,69,156,1,7885.21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,5,29,17,2024,11,4,8,Lansia,Sedang,Sangat Tinggi,0
1021.16,0,45,20,104,1,9427.06,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,16,17,2024,11,4,8,Muda,Sangat Tinggi,Sangat Tinggi,2
27.61,1,14,54,26,1,3679.64,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,10,16,2024,11,4,8,Paruh Baya,Rendah,Sedang,1
284.17,0,73,51,189,1,3479.56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,5,24,16,2024,11,4,8,Paruh Baya,Tinggi,Sedang,1
76.21,0,54,22,69,1,664.93,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,10,16,2024,11,4,8,Muda,Rendah,Rendah,1
334.79,1,96,69,292,1,624.09,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,20,17,2024,11,4,8,Lansia,Tinggi,Rendah,1
584.51,0,9,74,76,1,3254.56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,25,17,2024,11,4,8,Lansia,Sangat Tinggi,Sedang,1
432.18,0,7,18,162,1,678.83,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,5,19,16,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
134.55,0,25,59,165,1,14852.42,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2023,10,9,16,2024,11,4,8,Lansia,Sedang,Sangat Tinggi,2
61.66,0,84,26,86,1,5705.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,2,10,16,2024,11,4,8,Dewasa,Rendah,Tinggi,0
12.35,0,91,25,22,1,1846.85,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,6,18,2024,11,4,8,Muda,Rendah,Sedang,1
213.25,0,75,25,63,1,677.79,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2023,2,23,17,2024,11,4,8,Muda,Tinggi,Rendah,1
34.93,0,55,31,72,1,2810.37,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,16,16,2024,11,4,8,Dewasa,Rendah,Sedang,1
959.48,0,3,67,36,1,10631.43,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,10,16,2024,11,4,8,Lansia,Sangat Tinggi,Sangat Tinggi,2
335.68,0,61,24,142,1,1188.95,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023,11,6,17,2024,11,4,8,Muda,Tinggi,Rendah,1
423.96,0,85,43,75,1,8374.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,1,30,18,2024,11,4,8,Paruh Baya,Sangat Tinggi,Sangat Tinggi,0
361.38,1,94,72,71,3,4972.92,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,2,17,2024,11,4,8,Lansia,Tinggi,Tinggi,0
220.82,0,88,42,31,1,4298.13,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,29,16,2024,11,4,8,Paruh Baya,Tinggi,Sedang,0
717.36,1,19,22,138,1,514.88,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,1,2,17,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
406.12,0,3,42,106,1,10501.53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,3,17,2024,11,4,8,Paruh Baya,Tinggi,Sangat Tinggi,2
427.83,0,65,47,29,1,3293.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2023,5,10,17,2024,11,4,8,Paruh Baya,Sangat Tinggi,Sedang,1
416.62,1,90,26,67,1,9700.9,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,6,17,2024,11,4,8,Dewasa,Sangat Tinggi,Sangat Tinggi,2
21.9,0,83,28,30,1,1052.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2023,4,10,17,2024,11,4,8,Dewasa,Rendah,Rendah,1
717.74,1,19,42,168,1,8375.16,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,12,8,16,2024,11,4,8,Paruh Baya,Sangat Tinggi,Sangat Tinggi,0
393.68,0,86,55,141,1,10135.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,9,18,16,2024,11,4,8,Paruh Baya,Tinggi,Sangat Tinggi,2
281.91,0,68,25,269,1,225.53,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,12,17,2024,11,4,8,Muda,Tinggi,Rendah,1
239.85,0,46,70,50,1,1477.63,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023,1,26,16,2024,11,4,8,Lansia,Tinggi,Rendah,1
237.84,0,46,26,16,1,8932.39,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,22,17,2024,11,4,8,Dewasa,Tinggi,Sangat Tinggi,0
459.29,1,15,64,109,1,1006.12,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,26,18,2024,11,4,8,Lansia,Sangat Tinggi,Rendah,1
196.49,0,15,41,65,1,7516.56,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,22,17,2024,11,4,8,Paruh Baya,Sedang,Tinggi,0
21.23,0,93,23,103,4,319.18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023,9,11,16,2024,11,4,8,Muda,Rendah,Rendah,1
95.23,0,76,20,60,3,966.88,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,16,18,2024,11,4,8,Muda,Sedang,Rendah,1
344.87,0,89,58,25,1,7447.44,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,28,17,2024,11,4,8,Lansia,Tinggi,Tinggi,0
129.62,1,69,23,124,1,620.28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2023,7,6,16,2024,11,4,8,Muda,Sedang,Rendah,1
16.53,0,16,21,220,1,707.95,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,24,17,2024,11,4,8,Muda,Rendah,Rendah,1
277.02,1,41,46,227,1,8586.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,13,16,2024,11,4,8,Paruh Baya,Tinggi,Sangat Tinggi,0
13.02,0,13,51,42,1,6076.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,6,14,16,2024,11,4,8,Paruh Baya,Rendah,Tinggi,0
199.02,0,80,22,185,1,793.63,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,30,17,2024,11,4,8,Muda,Sedang,Rendah,1
684.5,0,34,29,76,1,6258.63,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,31,18,2024,11,4,8,Dewasa,Sangat Tinggi,Tinggi,0
